Date,Tesla,Nasdaq,GM,DJI,Mon,Tue,Wed,Thr,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov
2016/9/30,1.659192825,0.813224144,0.925229371,0.907765612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016/10/3,4.739744155,-0.209525602,0.847324479,-0.296589224,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/4,-1.07182716,-0.21147472,0.40071883,-0.467846509,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/5,-1.395629346,0.498330706,1.591425788,0.619645594,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/6,-3.578392925,-0.17249747,-0.466751918,-0.068540996,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2016/10/7,-2.184328358,-0.272289588,-0.579216719,-0.153324028,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/10,2.207929932,0.685322349,-0.589770374,0.48545845,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/11,-0.423238559,-1.536593559,-0.81245035,-1.093237835,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/12,0.704647676,-0.148090547,-0.64836725,0.085720621,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/13,-0.630489802,-0.46649946,-0.540106776,-0.249446104,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2016/10/14,-1.862269932,-0.00805434,1.151656934,0.217913314,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/17,-1.297640584,-0.275020329,-0.982659591,-0.286574656,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/18,2.649508534,0.846567766,-0.501723294,0.41766189,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/19,2.240588249,0.049009886,1.428101398,0.223984883,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/20,-2.191486069,-0.08729779,-0.311996559,-0.221231889,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2016/10/21,0.497238818,0.29703367,0.913325485,-0.0916181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/24,1.334402855,0.997261004,2.936189331,0.426106226,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/25,-0.207141959,-0.497756049,-4.19065989,-0.295011313,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/26,-0.048927669,-0.627058334,-0.062086245,0.165444181,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/27,0.875195621,-0.653299735,-0.794388916,-0.162918085,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2016/10/28,-1.980780401,-0.495976779,-0.032978597,-0.046726194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/31,-1.119920788,-0.018689428,0.896646564,-0.103352258,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/11/1,-3.510089516,-0.685085939,-0.376925959,-0.580517924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/2,-1.451337731,-0.931585422,-0.098828805,-0.429448193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/3,-0.319114139,-0.92369706,-1.208897485,-0.161306129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2016/11/4,1.675110247,-0.238019457,0.293685756,-0.236410575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/7,1.390900504,2.373983675,2.75949169,2.075772517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/8,0.895137687,0.528825029,-0.909631434,0.40055642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/9,-2.50307787,1.108695694,-2.42575471,1.401590815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/10,-2.478158271,-0.804978795,5.714939236,1.173715108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2016/11/11,1.731853974,0.543503302,3.947461763,0.211507092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/14,-3.770673073,-0.357258106,-2.173979806,0.111578838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/15,1.278034505,1.096504676,0.444737448,0.28814931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/16,0.08733767,0.359389039,-0.594872222,-0.290227902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/17,2.571358669,0.74396836,0.566990861,0.18910184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2016/11/18,-1.928871856,-0.247095503,-1.248128502,-0.189855807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/21,-0.173494288,0.903437272,0.031307382,0.470427864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/22,3.503528705,0.325767481,2.426090228,0.354386763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/23,1.030232175,-0.105266089,0.143511429,0.311766218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/25,1.817334576,0.338990611,1.143360623,0.361365349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/28,-0.269260107,-0.557704133,-0.576911995,-0.28320595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/29,-3.340038395,0.206935988,1.523948493,0.124097414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/30,-0.089412882,-1.045368704,-0.113839758,0.010354782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016/12/1,-3.970950446,-1.36315481,5.498776257,0.357412158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016/12/2,-0.225149068,0.086457911,-2.801111522,-0.112078358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/5,2.936849066,1.013005052,-0.254742405,0.239014064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/6,-0.508299005,0.454143898,0.379638243,0.184947732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/7,3.92251816,1.139321208,3.501074029,1.547077725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/8,-0.440354147,0.437542642,0.330608319,0.333459167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016/12/9,-0.056945387,0.500982028,3.409338156,0.724146703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/12,0.13034655,-0.587014418,-1.487462684,0.20033558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/13,2.972241926,0.947614244,0.699553957,0.57980151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/14,0.272520818,-0.497087208,-3.77932086,-0.596046147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/15,-0.558659218,0.371183096,0.807595487,0.301679472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016/12/16,2.484816277,-0.360830882,0.362851602,-0.044478608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/19,0.118524664,0.37298884,0.081780607,0.199814447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/20,2.989204827,0.485575655,0.568525997,0.4604925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/21,-0.521577953,-0.228120658,-0.512294439,-0.163507491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/22,0.361096868,-0.438824951,-2.002655071,-0.115735865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016/12/23,2.345880677,0.280316186,0,0.074954013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/27,2.900996295,0.453073486,-0.422809851,0.056336445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/28,0.095659126,-0.890761448,-1.097058139,-0.558334303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/29,-2.316151625,-0.118965314,-0.032345648,-0.070082809,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016/12/30,-0.447239693,-0.901494637,-0.852697977,-0.288499671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/3,1.544293135,0.853779964,0.892665834,0.602957101,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/4,4.60873773,0.882654151,5.522937638,0.303796042,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/5,-0.105731297,0.199744386,-1.889631641,-0.214971698,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017/1/6,0.996249181,0.60350514,-1.09634866,0.324182421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/9,0.991661918,0.194890112,0.057116236,-0.382792855,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/10,-0.609649322,0.361544663,3.717770868,-0.160151815,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/11,-0.061338884,0.213083277,1.603773295,0.497342554,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/12,-0.06072359,-0.290456804,-1.15660813,-0.317124948,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017/1/13,3.554161767,0.480036918,-0.454340884,-0.026494394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/17,-0.912933754,-0.634898423,-0.079657258,-0.296494019,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/18,1.180493209,0.305485192,0.428768422,-0.111213274,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/19,2.265476033,-0.280255236,-0.457280164,-0.365165476,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017/1/20,0.397521338,0.275266783,-0.772511046,0.480681519,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/23,1.712502988,-0.043021747,-0.969976045,-0.138193648,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/24,2.285669521,0.864767132,0.957543475,0.570004318,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/25,-0.054789678,0.98875907,3.454311838,0.78241485,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/26,-0.770423291,-0.020507961,-1.989284086,0.161446963,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017/1/27,0.178210764,0.099024257,-1.355657244,-0.035471031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/30,-0.925047438,-0.831510852,-1.838175973,-0.610387891,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/31,0.52250419,0.019238614,0.76180963,-0.535973678,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/2/1,-1.067560568,0.496189528,-1.280579241,0.135168538,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/2,0.922604718,-0.114307994,-1.129401297,-0.030315309,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2017/2/3,-0.083485894,0.542386714,1.679705328,0.938148576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/6,2.562771183,-0.056822493,1.372205644,-0.094861061,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/7,-0.112891118,0.188397736,-4.693585454,0.188855011,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/8,1.786744187,0.145041962,0.107642626,-0.178942166,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/9,2.716918498,0.575983951,-0.156224466,0.588700501,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2017/2/10,0.01114411,0.331573109,0.250743064,0.480706312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/13,4.22314708,0.520218412,0.994586264,0.704659296,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/14,0.135245661,0.322868306,4.840868531,0.451739646,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/15,-0.434016656,0.63760577,-0.432963177,0.52403361,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/16,-3.864198127,-0.078014379,-0.14185144,0.038375964,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2017/2/17,1.219743447,0.407229703,0.518586294,0.020756779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/21,1.895452567,0.468778367,1.588462357,0.576753838,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/22,-1.398930389,-0.090692897,0.078363479,0.157161452,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/23,-6.405615882,-0.428622861,-1.55572349,0.167119121,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2017/2/24,0.394351342,0.167937335,-0.939368061,0.054972725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/27,-4.190669632,0.283817283,1.000560189,0.075305834,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/28,1.527233739,-0.621982634,-1.153034341,-0.120936161,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/3/1,0.01200048,1.349082644,1.597915166,1.457363551,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/2,0.184185265,-0.725097942,0.883041492,-0.53316158,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2017/3/3,0.434764383,0.162594136,1.244232764,0.013045774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/6,-0.143101608,-0.367414726,-0.837218524,-0.244552553,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/7,-1.042556114,-0.260720306,-1.028776041,-0.141164074,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/8,-0.708393925,0.062050796,0.350775164,-0.329896257,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/9,-0.781511124,0.021584398,-1.175228991,0.01179532,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2017/3/10,-0.494282372,0.392545741,0,0.214735794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/13,1.017481226,0.23969033,0.104630275,-0.102856148,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/14,4.805835004,-0.322680563,0.242340529,-0.211239816,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/15,-0.879651163,0.738113857,0.354942591,0.540999176,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/16,2.471156159,0.012033796,-0.026970948,-0.074223989,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2017/3/17,-0.210074413,0.004067273,-2.026739099,-0.095201473,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/20,0.160612162,0.008981529,-1.704122311,-0.041884576,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/21,-4.291203977,-1.824950479,-3.244814282,-1.137719281,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/22,1.727501197,0.479993372,-0.471805198,-0.032465632,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/23,-0.090584505,-0.067850296,-0.37520041,-0.022844642,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2017/3/24,3.289314878,0.189937931,0.872017785,-0.289786596,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/27,2.682968536,0.199528543,0.442108172,-0.222074194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/28,2.67559271,0.595338994,2.44840212,0.732422493,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/29,-0.025409938,0.381437719,-0.056902096,-0.203753351,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/30,0.19467878,0.284694492,-0.366555783,0.334812569,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2017/3/31,0.136550086,-0.043960949,-0.143822995,-0.31488063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/4/3,7.265553837,-0.28857832,-3.363489645,-0.062962113,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/4,1.728530297,0.066670286,0.294759535,0.189005342,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/5,-2.857947277,-0.578610893,-0.789133247,-0.198605652,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/6,1.25389618,0.246739694,0.469088003,0.071677124,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2017/4/7,1.285572959,-0.019391218,-1.315167691,-0.033151123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/10,3.255938481,0.053080994,0.771897404,0.009295075,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/11,-1.177854605,-0.240778244,-0.146571139,-0.032529739,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/12,-3.845350255,-0.521752174,0.046917991,-0.287826916,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/13,2.41241479,-0.531342527,-1.610542218,-0.673130062,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2017/4/17,-0.842268352,0.889554964,1.528640735,0.897999095,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/18,-0.394605892,-0.124983139,-0.621028453,-0.550663568,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/19,1.755034546,0.231815874,0.298957697,-0.578806117,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/20,-0.985369207,0.91676147,0.917749093,0.853831681,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2017/4/21,1.021455525,-0.10580079,-1.028745537,-0.150398154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/24,0.795158369,1.24016161,0.472564005,1.051842147,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/25,1.869950768,0.696377899,0.243719284,1.118432047,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/26,-1.153480279,-0.004315002,1.141725832,-0.100161363,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/27,-0.49666312,0.393511949,0.470844975,0.029749574,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2017/4/28,1.762793252,-0.021987323,0.288291609,-0.19455392,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/5/1,2.789187124,0.727394789,-1.273893711,-0.129175459,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/2,-1.220611467,0.061888502,-2.922025042,0.174194036,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/3,-2.467625933,-0.374382523,0.838520588,0.038234091,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/4,-5.003207184,0.045944455,-0.98672036,-0.030680555,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017/5/5,4.363034528,0.418412797,1.873767597,0.264754693,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/8,-0.376519578,0.031143661,0.593128196,0.025420171,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/9,4.580234676,0.293806307,0.849644113,-0.173707946,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/10,1.232648373,0.139692415,-0.08262269,-0.155751061,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/11,-0.651713689,-0.215038325,-0.350357497,-0.11311596,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017/5/12,0.529247911,0.086167993,-1.43668393,-0.10903744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/15,-2.749145654,0.464612504,0.589001031,0.408343746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/16,0.35757193,0.32847291,-1.181188382,-0.010437548,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/17,-3.473076559,-2.571042826,-2.98656725,-1.777046914,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/18,2.307352941,0.730132219,0.146562273,0.272189987,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017/5/19,-0.712482092,0.471831323,0.770251487,0.686346913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/22,-0.154425249,0.820553282,0.612186046,0.432543581,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/23,-2.091348478,0.082985252,0.910965077,0.206175403,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/24,2.093072621,0.39601154,-0.054410874,0.355861688,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/25,2.130910533,0.685378272,-1.809889681,0.335658625,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017/5/26,2.622857684,0.079448726,1.440497113,-0.012664262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/30,3.063295811,-0.112717968,1.386009962,-0.241030954,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/31,1.763652641,-0.075283846,1.198213868,-0.099003922,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017/6/1,-0.187824404,0.779379594,1.480870967,0.645115226,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017/6/2,-0.152481347,0.943998796,0.046220943,0.293745135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/5,2.198025308,-0.160487171,0.032669709,-0.1049217,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/6,1.577649462,-0.327526177,-0.07884354,-0.225688773,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/7,1.941751701,0.35569381,0.851455795,0.177231228,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/8,2.877793858,0.38714513,-0.677967211,0.041749926,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017/6/9,-3.427292666,-1.800764344,0.682594982,0.422234738,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/12,0.473106002,-0.522719365,0.984050911,-0.1706471,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/13,4.718392245,0.727070166,-0.493714301,0.437000575,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/14,1.25282784,-0.409621936,0.288641658,0.216096138,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/15,-1.397311771,-0.474423275,-0.025662599,-0.068586207,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017/6/16,-1.049846739,-0.222852972,-0.899396287,0.114139111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/19,-0.430936995,1.418293301,0.179675666,0.676712052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/20,0.659952217,-0.817116818,0.140078942,-0.287287049,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/21,1.117424242,0.74207785,-0.781122332,-0.266034507,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/22,1.649842787,0.043952871,0.173924501,-0.059504821,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017/6/23,0.219544993,0.457935219,0.029594749,-0.011823927,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/26,-1.554181189,-0.288895096,0.935574856,0.069129076,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/27,-4.005404117,-1.609213801,-0.894660049,-0.461896677,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/28,2.447636394,1.428427331,1.079537426,0.675483537,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/29,-2.82553446,-1.444721402,0.812141153,-0.78109087,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017/6/30,0.238253638,-0.0639612,0.20252838,0.294075782,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/7/3,-2.519153949,-0.49442872,1.832588797,0.607223638,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/5,-7.208510638,0.667751217,-1.576475496,-0.005121217,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/6,-5.582408511,-0.998234393,-0.399468232,-0.736235908,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017/7/7,1.421167922,1.044756021,0.196021537,0.442306862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/10,0.903679369,0.378834665,0.714336279,-0.02717805,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/11,3.534409112,0.273946431,0.600962306,0.002569071,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/12,0.702737145,1.095698423,0.281377926,0.574849818,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/13,-1.854060452,0.211941219,1.01531202,0.097296414,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017/7/14,1.351069307,0.606109868,1.363760342,0.392751109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/17,-2.50457624,0.031049653,0.080106148,-0.037064869,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/18,2.713016377,0.473201857,0.147413314,-0.254233527,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/19,-0.908023233,0.641992589,0.104919813,0.306006147,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/20,1.432853717,0.077681581,-0.162763527,-0.133867819,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017/7/21,-0.461020155,-0.035211268,-0.934637153,-0.146725536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/24,4.299945645,0.361003483,-0.69504616,-0.310008262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/25,-0.852649695,0.021214168,-0.693633636,0.466040105,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/26,1.251325088,0.164998745,0.138431489,0.451478548,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/27,-2.730845908,-0.631505196,0.889407903,0.393993647,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017/7/28,0.182533311,-0.117671207,-0.46111782,0.154886897,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/31,-3.461813949,-0.416648365,0.585195987,0.278557657,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/8/1,-1.205674088,0.233454944,-3.390450123,0.332554936,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/2,1.977497923,-0.004557642,0.170442601,0.238208844,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/3,6.500506306,-0.350640063,-0.141417142,0.044785122,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017/8/4,2.833829624,0.176962119,1.432340503,0.302867961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/7,-0.487517862,0.507119511,0.086065652,0.115920066,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/8,2.829630881,-0.208497487,0.253516103,-0.149558603,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/9,-0.462871694,-0.284594833,-0.310057818,-0.165901906,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/10,-2.236407224,-2.13244589,-1.132554078,-0.928354053,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017/8/11,0.695133223,0.638424159,0.147622885,0.06550995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/14,1.656886579,1.337316353,1.544215147,0.619398014,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/15,-0.404068725,-0.113875995,0.195875831,0.024006864,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/16,0.160213287,0.191062386,0.588693045,0.117641764,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
